"MEASURE","Measure","REGIONTYPE","Geography Level","LGA_2019","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2006","2006",35855,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2007","2007",36103,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2008","2008",36301,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2009","2009",36462,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2010","2010",36807,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2011","2011",37082,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2012","2012",37141,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2013","2013",37270,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2014","2014",37483,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2015","2015",37733,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2016","2016",37919,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2017","2017",38097,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2018","2018",38253,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12750","Eurobodalla (A)","A","Annual","2019","2019",38473,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2001","2001",187825,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2002","2002",187089,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2003","2003",186489,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2004","2004",185562,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2005","2005",185740,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2006","2006",186117,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2007","2007",187872,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2008","2008",190654,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2009","2009",193557,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2010","2010",195174,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2011","2011",196479,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2012","2012",198106,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2013","2013",200098,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2014","2014",201788,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2015","2015",203490,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2016","2016",205675,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2017","2017",208636,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2018","2018",210417,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12850","Fairfield (C)","A","Annual","2019","2019",211695,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2001","2001",12121,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2002","2002",12141,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2003","2003",12184,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2004","2004",12237,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2005","2005",12330,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2006","2006",12497,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2007","2007",12479,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2008","2008",12468,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2009","2009",12515,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2010","2010",12520,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2011","2011",12509,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2012","2012",12510,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2013","2013",12508,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2014","2014",12499,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2015","2015",12470,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2016","2016",12445,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2017","2017",12450,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2018","2018",12450,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12870","Federation (A)","A","Annual","2019","2019",12437,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2001","2001",10062,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2002","2002",9995,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2003","2003",9907,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2004","2004",9744,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2005","2005",9610,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2006","2006",9540,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2007","2007",9573,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2008","2008",9526,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2009","2009",9562,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2010","2010",9495,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2011","2011",9469,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2012","2012",9529,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2013","2013",9608,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2014","2014",9698,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2015","2015",9750,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2016","2016",9817,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2017","2017",9865,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2018","2018",9898,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12900","Forbes (A)","A","Annual","2019","2019",9906,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2001","2001",125777,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2002","2002",126520,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2003","2003",127183,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2004","2004",128176,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2005","2005",129490,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2006","2006",130586,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2007","2007",132751,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2008","2008",135287,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2009","2009",137979,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2010","2010",140040,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2011","2011",141726,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2012","2012",144159,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2013","2013",146604,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2014","2014",148882,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2015","2015",151069,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2016","2016",153161,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2017","2017",156435,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2018","2018",158283,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12930","Georges River (A)","A","Annual","2019","2019",159471,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12950","Gilgandra (A)","A","Annual","2001","2001",4761,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12950","Gilgandra (A)","A","Annual","2002","2002",4730,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12950","Gilgandra (A)","A","Annual","2003","2003",4706,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12950","Gilgandra (A)","A","Annual","2004","2004",4660,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12950","Gilgandra (A)","A","Annual","2005","2005",4652,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12950","Gilgandra (A)","A","Annual","2006","2006",4618,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12950","Gilgandra (A)","A","Annual","2007","2007",4532,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","12950","Gilgandra (A)","A","Annual","2008","2008",4471,,
